1735692240000000,93910.02000000,93910.02000000,93885.00000000,93885.01000000,2.01428000,1735692299999999,189144.17765730,844,1.37817000,129413.75266610,0
1735692300000000,93885.00000000,93885.01000000,93864.44000000,93864.45000000,1.81259000,1735692359999999,170159.64760600,603,0.64119000,60192.20271400,0
1735692360000000,93864.45000000,93890.27000000,93864.44000000,93890.26000000,3.38786000,1735692419999999,318037.37474090,587,2.83038000,265706.18213020,0
1735692420000000,93890.27000000,93960.00000000,93890.26000000,93959.99000000,3.84012000,1735692479999999,360657.53521240,2048,3.00824000,282518.12625660,0
1735692480000000,93959.99000000,93977.98000000,93959.99000000,93977.97000000,4.39366000,1735692539999999,412868.53339350,536,3.79032000,356170.88960370,0
1735692540000000,93977.97000000,93977.98000000,93977.97000000,93977.97000000,2.63197000,1735692599999999,247347.22232620,179,2.46253000,231423.59508940,0
1735692600000000,93977.98000000,94087.81000000,93964.07000000,94087.63000000,23.56147000,1735692659999999,2215576.82767050,3232,20.20179000,1899764.13149080,0
1735692660000000,94087.63000000,94170.01000000,94073.97000000,94170.00000000,29.34800000,1735692719999999,2762280.11822730,3458,23.42777000,2205071.42022010,0
1735692720000000,94170.01000000,94170.01000000,94143.00000000,94158.21000000,36.95567000,1735692779999999,3479850.71181820,831,15.29931000,1440530.83231780,0
1735692780000000,94158.22000000,94200.00000000,94133.33000000,94199.99000000,32.63007000,1735692839999999,3073204.14826720,2026,30.54984000,2877348.17353790,0
1735692840000000,94200.00000000,94330.59000000,94199.99000000,94260.00000000,31.29322000,1735692899999999,2949961.11711920,3888,24.20443000,2281753.64433840,0
1735692900000000,94260.00000000,94260.01000000,94216.00000000,94216.00000000,10.53507000,1735692959999999,992858.77904590,1026,3.79360000,357472.19830520,0
1735692960000000,94216.01000000,94224.64000000,94212.13000000,94224.63000000,4.47885000,1735693019999999,421992.56407290,486,2.73120000,257328.39655460,0
1735693020000000,94224.64000000,94330.62000000,94217.62000000,94330.61000000,42.36971000,1735693079999999,3995355.84320730,1824,31.61301000,2981022.18738110,0
